time,station,cglo,cglo_flag,dd,dd_flag,ddx,ddx_flag,ff,ff_flag,ffx,ffx_flag,p,p_flag,pred,pred_flag,rf,rf_flag,rr,rr_flag,rrm,rrm_flag,sh,sh_flag,so_h,so_h_flag,tb10,tb100,tb100_flag,tb10_flag,tb20,tb200,tb200_flag,tb20_flag,tb50,tb50_flag,tl,tl_flag,tsmin,tsmin_flag,zeitx,zeitx_flag
2008-01-02T07:00+00:00,5935,0.0,0,331,10,301.0,10,1.0,10,2.9,10,1006.1,10,,,90,10,0.0,10,38,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.5,10,-1.6,10,701,10
2008-01-02T08:00+00:00,5935,9.0,0,14,10,23.0,10,1.2,10,2.8,10,1006.1,10,,,88,10,0.0,10,4,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.4,10,-1.4,10,836,10
2008-01-02T09:00+00:00,5935,31.0,0,17,10,5.0,10,1.2,10,2.8,10,1006.2,10,,,89,10,0.0,10,37,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.4,10,-1.2,10,946,10
2008-01-02T10:00+00:00,5935,60.0,0,13,10,18.0,10,1.1,10,2.5,10,1005.9,10,,,89,10,0.0,10,60,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.1,10,-0.9,10,1100,10
2008-01-02T11:00+00:00,5935,91.0,0,5,10,22.0,10,1.3,10,2.8,10,1005.5,10,,,87,10,0.1,10,39,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.1,10,0.1,10,1147,10
2008-01-02T12:00+00:00,5935,47.0,0,360,10,24.0,10,0.9,10,2.5,10,1005.1,10,,,85,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-0.8,10,0.1,10,1205,10
2008-01-02T13:00+00:00,5935,42.0,0,19,10,46.0,10,0.9,10,2.3,10,1004.7,10,,,86,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-0.7,10,0.1,10,1356,10
2008-01-02T14:00+00:00,5935,39.0,0,60,10,67.0,10,0.9,10,2.5,10,1004.6,10,,,86,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-0.5,10,0.0,10,1413,10
2008-01-02T15:00+00:00,5935,19.0,0,70,10,92.0,10,1.0,10,2.4,10,1004.6,10,,,86,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-0.7,10,-1.3,10,1509,10
2008-01-02T16:00+00:00,5935,2.0,0,84,10,86.0,10,1.0,10,2.1,10,1004.6,10,,,87,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-0.8,10,-1.7,10,1659,10
2008-01-02T17:00+00:00,5935,0.0,0,78,10,78.0,10,1.7,10,3.3,10,1004.1,10,,,89,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-0.9,10,-1.8,10,1749,10
2008-01-02T18:00+00:00,5935,0.0,0,94,10,70.0,10,1.1,10,3.1,10,1003.9,10,,,90,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.4,10,-3.4,10,1802,10
2008-01-02T19:00+00:00,5935,0.0,0,102,10,109.0,10,1.4,10,3.8,10,1003.7,10,,,92,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.4,10,-3.6,10,1958,10
2008-01-02T20:00+00:00,5935,0.0,0,95,10,105.0,10,2.0,10,4.6,10,1003.4,10,,,93,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.3,10,-1.6,10,2032,10
2008-01-02T21:00+00:00,5935,0.0,0,102,10,111.0,10,2.0,10,4.1,10,1002.9,10,,,93,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.5,10,-1.6,10,2157,10
2008-01-02T22:00+00:00,5935,0.0,0,102,10,111.0,10,2.0,10,4.6,10,1002.7,10,,,93,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.8,10,-1.7,10,2252,10
2008-01-02T23:00+00:00,5935,0.0,0,104,10,118.0,10,2.2,10,4.8,10,1002.4,10,,,92,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.4,10,-1.8,10,2307,10
2008-01-03T00:00+00:00,5935,0.0,0,111,10,139.0,10,2.2,10,5.1,10,1001.8,10,,,90,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.1,10,-1.5,10,58,10
2008-01-03T01:00+00:00,5935,0.0,0,120,10,133.0,10,2.4,10,6.3,10,1001.8,10,,,87,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.1,10,-2.0,10,139,10
2008-01-03T02:00+00:00,5935,0.0,0,121,10,132.0,10,2.0,10,5.5,10,1001.7,10,,,87,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.4,10,-2.9,10,232,10
2008-01-03T03:00+00:00,5935,0.0,0,120,10,139.0,10,2.2,10,5.9,10,1001.4,10,,,89,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.7,10,-3.4,10,359,10
2008-01-03T04:00+00:00,5935,0.0,0,123,10,143.0,10,2.3,10,5.6,10,1001.2,10,,,87,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.6,10,-3.2,10,424,10
2008-01-03T05:00+00:00,5935,0.0,0,132,10,132.0,10,2.9,10,7.1,10,1001.4,10,,,83,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.3,10,-2.8,10,542,10
2008-01-03T06:00+00:00,5935,0.0,0,129,10,121.0,10,3.0,10,8.2,10,1001.6,10,,,83,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.3,10,-2.7,10,659,10
2008-01-03T07:00+00:00,5935,1.0,0,135,10,111.0,10,3.4,10,9.6,10,1001.9,10,,,84,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.2,10,-2.8,10,739,10
2008-01-03T08:00+00:00,5935,15.0,0,137,10,156.0,10,3.7,10,9.0,10,1002.6,10,,,84,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-0.6,10,-2.0,10,853,10
2008-01-03T09:00+00:00,5935,36.0,0,136,10,140.0,10,4.1,10,10.6,10,1002.9,10,,,86,10,0.0,10,10,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-0.8,10,-0.7,10,959,10
2008-01-03T10:00+00:00,5935,34.0,0,145,10,158.0,10,4.6,10,10.6,10,1003.0,10,,,88,10,0.0,10,16,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.2,10,-1.0,10,1056,10
2008-01-03T11:00+00:00,5935,80.0,0,145,10,133.0,10,4.3,10,12.5,10,1002.6,10,,,83,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-0.9,10,-0.9,10,1150,10
2008-01-03T12:00+00:00,5935,107.0,0,145,10,133.0,10,4.9,10,13.1,10,1002.2,10,,,81,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-0.7,10,-0.3,10,1219,10
2008-01-03T13:00+00:00,5935,103.0,0,143,10,138.0,10,4.6,10,12.0,10,1002.2,10,,,79,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-0.7,10,-0.2,10,1318,10
2008-01-03T14:00+00:00,5935,67.0,0,139,10,149.0,10,4.5,10,12.3,10,1002.2,10,,,78,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-0.9,10,-0.7,10,1432,10
2008-01-03T15:00+00:00,5935,22.0,0,139,10,161.0,10,4.9,10,12.9,10,1002.2,10,,,78,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.3,10,-1.4,10,1549,10
2008-01-03T16:00+00:00,5935,2.0,0,143,10,142.0,10,5.1,10,12.8,10,1002.4,10,,,76,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-1.4,10,-1.6,10,1614,10
2008-01-03T17:00+00:00,5935,0.0,0,145,10,182.0,10,4.8,10,11.3,10,1002.8,10,,,78,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-2.2,10,-2.3,10,1730,10
2008-01-03T18:00+00:00,5935,0.0,0,133,10,133.0,10,4.3,10,12.1,10,1003.0,10,,,82,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-2.7,10,-2.8,10,1812,10
2008-01-03T19:00+00:00,5935,0.0,0,139,10,101.0,10,4.2,10,10.2,10,1002.9,10,,,84,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-2.9,10,-2.9,10,1939,10
2008-01-03T20:00+00:00,5935,0.0,0,139,10,124.0,10,4.3,10,11.5,10,1003.0,10,,,84,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-3.1,10,-3.1,10,2049,10
2008-01-03T21:00+00:00,5935,0.0,0,143,10,168.0,10,4.6,10,10.6,10,1002.7,10,,,86,10,0.0,10,2,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-3.3,10,-3.3,10,2105,10
2008-01-03T22:00+00:00,5935,0.0,0,136,10,125.0,10,4.5,10,12.2,10,1002.6,10,,,88,10,0.0,10,8,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-3.7,10,-3.6,10,2231,10
2008-01-03T23:00+00:00,5935,0.0,0,141,10,139.0,10,4.4,10,11.8,10,1002.7,10,,,90,10,0.0,10,32,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-3.6,10,-3.6,10,2341,10
2008-01-04T00:00+00:00,5935,0.0,0,146,10,131.0,10,4.8,10,13.1,10,1002.5,10,,,89,10,0.0,10,48,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-3.4,10,-3.5,10,13,10
2008-01-04T01:00+00:00,5935,0.0,0,138,10,128.0,10,4.3,10,13.2,10,1002.7,10,,,89,10,0.0,10,46,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-3.3,10,-3.3,10,123,10
2008-01-04T02:00+00:00,5935,0.0,0,142,10,140.0,10,4.3,10,11.2,10,1002.7,10,,,90,10,0.0,10,60,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-3.3,10,-3.2,10,212,10
2008-01-04T03:00+00:00,5935,0.0,0,142,10,154.0,10,4.7,10,11.7,10,1002.8,10,,,89,10,0.0,10,56,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-3.2,10,-3.2,10,331,10
2008-01-04T04:00+00:00,5935,0.0,0,143,10,145.0,10,4.5,10,11.3,10,1003.0,10,,,88,10,0.0,10,21,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-3.3,10,-3.2,10,432,10
2008-01-04T05:00+00:00,5935,0.0,0,145,10,163.0,10,4.6,10,13.2,10,1003.4,10,,,87,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-3.2,10,-3.2,10,527,10
2008-01-04T06:00+00:00,5935,0.0,0,145,10,141.0,10,4.8,10,14.3,10,1003.7,10,,,87,10,0.0,10,9,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-3.3,10,-3.2,10,637,10
2008-01-04T07:00+00:00,5935,0.0,0,152,10,130.0,10,4.2,10,11.3,10,1004.2,10,,,87,10,0.0,10,1,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-3.2,10,-3.2,10,706,10
2008-01-04T08:00+00:00,5935,7.0,0,145,10,142.0,10,4.3,10,11.3,10,1004.5,10,,,86,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-3.1,10,-3.1,10,850,10
2008-01-04T09:00+00:00,5935,24.0,0,145,10,147.0,10,4.8,10,13.1,10,1005.1,10,,,84,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-2.8,10,-2.9,10,919,10
2008-01-04T10:00+00:00,5935,55.0,0,143,10,127.0,10,4.4,10,12.9,10,1005.2,10,,,83,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-2.6,10,-2.5,10,1031,10
2008-01-04T11:00+00:00,5935,65.0,0,143,10,125.0,10,4.4,10,12.6,10,1005.1,10,,,82,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-2.6,10,-2.1,10,1133,10
2008-01-04T12:00+00:00,5935,56.0,0,135,10,139.0,10,4.6,10,13.1,10,1004.9,10,,,82,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-2.8,10,-2.3,10,1226,10
2008-01-04T13:00+00:00,5935,52.0,0,134,10,92.0,10,4.5,10,12.4,10,1004.8,10,,,82,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-3.0,10,-2.6,10,1400,10
2008-01-04T14:00+00:00,5935,35.0,0,142,10,169.0,10,4.5,10,11.8,10,1005.1,10,,,81,10,0.0,10,0,10,,,0.0,10,0.4,,,0,1.0,,,0,,,-3.3,10,-3.1,10,1429,10
2008-01-04T15:00+00:00,5935,21.0,0,154,10,128.0,10,4.8,10,13.5,10,1005.4,10,,,81,10,0.0,10,0,10,,,0.0,10,0.4,,,0,0.9,,,0,,,-3.5,10,-3.4,10,1542,10
2008-01-04T16:00+00:00,5935,0.0,0,144,10,113.0,10,4.5,10,12.1,10,1005.6,10,,,81,10,0.0,10,0,10,,,0.0,10,0.4,,,0,0.9,,,0,,,-3.6,10,-3.5,10,1611,10
2008-01-04T17:00+00:00,5935,0.0,0,141,10,134.0,10,4.3,10,11.1,10,1006.1,10,,,80,10,0.0,10,0,10,,,0.0,10,0.4,,,0,0.9,,,0,,,-3.6,10,-3.6,10,1730,10
2008-01-04T18:00+00:00,5935,0.0,0,148,10,153.0,10,4.8,10,11.8,10,1006.3,10,,,81,10,0.0,10,0,10,,,0.0,10,0.4,,,0,0.9,,,0,,,-3.8,10,-3.8,10,1807,10
2008-01-04T19:00+00:00,5935,0.0,0,146,10,132.0,10,4.6,10,10.4,10,1006.4,10,,,81,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-4.0,10,-4.0,10,1926,10
2008-01-04T20:00+00:00,5935,0.0,0,144,10,167.0,10,4.2,10,11.4,10,1006.6,10,,,80,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-4.0,10,-4.1,10,2003,10
2008-01-04T21:00+00:00,5935,0.0,0,144,10,154.0,10,4.5,10,12.4,10,1006.8,10,,,80,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-4.5,10,-4.4,10,2137,10
2008-01-04T22:00+00:00,5935,0.0,0,142,10,149.0,10,4.3,10,11.3,10,1006.6,10,,,81,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-4.8,10,-4.6,10,2236,10
2008-01-04T23:00+00:00,5935,0.0,0,142,10,148.0,10,4.7,10,12.0,10,1006.3,10,,,82,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-5.1,10,-5.0,10,2338,10
2008-01-05T00:00+00:00,5935,0.0,0,147,10,120.0,10,4.6,10,11.8,10,1006.0,10,,,82,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-5.4,10,-5.2,10,57,10
2008-01-05T01:00+00:00,5935,0.0,0,147,10,159.0,10,5.2,10,12.5,10,1006.0,10,,,83,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-5.9,10,-5.7,10,131,10
2008-01-05T02:00+00:00,5935,0.0,0,145,10,132.0,10,4.4,10,12.4,10,1005.7,10,,,83,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-6.2,10,-6.1,10,203,10
2008-01-05T03:00+00:00,5935,0.0,0,145,10,132.0,10,4.3,10,11.2,10,1005.6,10,,,84,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-6.6,10,-6.3,10,318,10
2008-01-05T04:00+00:00,5935,0.0,0,136,10,175.0,10,3.9,10,11.1,10,1005.0,10,,,84,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-6.7,10,-6.5,10,428,10
2008-01-05T05:00+00:00,5935,0.0,0,134,10,149.0,10,3.7,10,10.3,10,1005.0,10,,,83,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-6.5,10,-6.5,10,508,10
2008-01-05T06:00+00:00,5935,0.0,0,137,10,151.0,10,3.9,10,10.7,10,1005.5,10,,,82,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-6.7,10,-6.5,10,605,10
2008-01-05T07:00+00:00,5935,0.0,0,138,10,140.0,10,3.5,10,9.3,10,1005.6,10,,,83,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-6.7,10,-6.6,10,748,10
2008-01-05T08:00+00:00,5935,12.0,0,139,10,107.0,10,3.5,10,11.0,10,1005.5,10,,,82,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-6.5,10,-6.3,10,834,10
2008-01-05T09:00+00:00,5935,31.0,0,139,10,140.0,10,3.3,10,8.6,10,1005.4,10,,,81,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-6.1,10,-6.0,10,928,10
2008-01-05T10:00+00:00,5935,61.0,0,134,10,138.0,10,3.2,10,9.6,10,1004.8,10,,,79,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-5.2,10,-5.4,10,1025,10
2008-01-05T11:00+00:00,5935,72.0,0,133,10,122.0,10,3.1,10,8.7,10,1003.7,10,,,76,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-4.2,10,-4.5,10,1105,10
2008-01-05T12:00+00:00,5935,56.0,0,129,10,141.0,10,3.3,10,9.1,10,1002.9,10,,,77,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-4.5,10,-4.0,10,1242,10
2008-01-05T13:00+00:00,5935,39.0,0,131,10,149.0,10,3.2,10,10.2,10,1002.2,10,,,76,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-4.5,10,-4.1,10,1351,10
2008-01-05T14:00+00:00,5935,31.0,0,132,10,119.0,10,3.5,10,9.8,10,1002.3,10,,,77,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-4.4,10,-4.2,10,1449,10
2008-01-05T15:00+00:00,5935,14.0,0,129,10,143.0,10,3.2,10,8.6,10,1001.7,10,,,78,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-4.1,10,-4.1,10,1522,10
2008-01-05T16:00+00:00,5935,1.0,0,125,10,133.0,10,2.7,10,7.6,10,1001.6,10,,,78,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-4.2,10,-4.3,10,1608,10
2008-01-05T17:00+00:00,5935,0.0,0,130,10,138.0,10,3.0,10,9.8,10,1001.3,10,,,80,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-3.8,10,-4.1,10,1755,10
2008-01-05T18:00+00:00,5935,0.0,0,140,10,145.0,10,3.4,10,9.1,10,1000.6,10,,,81,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-3.6,10,-3.8,10,1852,10
2008-01-05T19:00+00:00,5935,0.0,0,143,10,146.0,10,3.5,10,9.5,10,1000.4,10,,,82,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-3.5,10,-3.6,10,1925,10
2008-01-05T20:00+00:00,5935,0.0,0,137,10,137.0,10,3.3,10,8.3,10,1000.0,10,,,84,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-3.6,10,-3.5,10,2034,10
2008-01-05T21:00+00:00,5935,0.0,0,125,10,145.0,10,2.9,10,7.6,10,999.7,10,,,86,10,0.0,10,3,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-3.5,10,-3.6,10,2108,10
2008-01-05T22:00+00:00,5935,0.0,0,131,10,121.0,10,3.2,10,9.1,10,999.2,10,,,89,10,0.0,10,0,10,,,0.0,10,0.3,,,0,0.9,,,0,,,-3.5,10,-3.4,10,2257,10
