time,station,cglo,cglo_flag,dd,dd_flag,ddx,ddx_flag,ff,ff_flag,ffx,ffx_flag,p,p_flag,pred,pred_flag,rf,rf_flag,rr,rr_flag,rrm,rrm_flag,sh,sh_flag,so_h,so_h_flag,tb10,tb100,tb100_flag,tb10_flag,tb20,tb200,tb200_flag,tb20_flag,tb50,tb50_flag,tl,tl_flag,tsmin,tsmin_flag,zeitx,zeitx_flag
2008-01-01T10:00+00:00,5805,,,325.0,10.0,305.0,10.0,2.6,10.0,5.5,10.0,997.2,10.0,,,87,10,0.0,10,6.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,1.0,10,0.1,10.0,1059.0,10.0
2008-01-01T11:00+00:00,5805,,,326.0,10.0,331.0,10.0,2.5,10.0,5.6,10.0,997.0,10.0,,,87,10,0.0,10,12.0,10,,,0.1,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,1.2,10,0.5,10.0,1117.0,10.0
2008-01-01T12:00+00:00,5805,,,330.0,10.0,312.0,10.0,2.4,10.0,4.6,10.0,996.8,10.0,,,82,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,1.5,10,1.1,10.0,1205.0,10.0
2008-01-01T13:00+00:00,5805,,,340.0,10.0,326.0,10.0,2.0,10.0,4.1,10.0,996.8,10.0,,,81,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,1.1,10,0.5,10.0,1342.0,10.0
2008-01-01T14:00+00:00,5805,,,328.0,10.0,310.0,10.0,2.1,10.0,5.2,10.0,996.8,10.0,,,81,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,0.8,10,-0.1,10.0,1403.0,10.0
2008-01-01T15:00+00:00,5805,,,326.0,10.0,333.0,10.0,1.6,10.0,4.0,10.0,997.0,10.0,,,84,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,0.6,10,-0.7,10.0,1525.0,10.0
2008-01-01T16:00+00:00,5805,,,316.0,10.0,333.0,10.0,1.8,10.0,4.2,10.0,997.1,10.0,,,84,10,0.0,10,1.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,0.5,10,-0.6,10.0,1637.0,10.0
2008-01-01T17:00+00:00,5805,,,317.0,10.0,327.0,10.0,2.1,10.0,4.6,10.0,997.3,10.0,,,86,10,0.0,10,19.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,0.4,10,-0.6,10.0,1738.0,10.0
2008-01-01T18:00+00:00,5805,,,315.0,10.0,329.0,10.0,1.5,10.0,3.9,10.0,997.2,10.0,,,89,10,0.0,10,18.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-0.1,10,-1.9,10.0,1804.0,10.0
2008-01-01T19:00+00:00,5805,,,314.0,10.0,328.0,10.0,1.3,10.0,3.3,10.0,997.4,10.0,,,91,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-1.1,10,-4.9,10.0,1911.0,10.0
2008-01-01T20:00+00:00,5805,,,318.0,10.0,313.0,10.0,1.1,10.0,3.2,10.0,997.5,10.0,,,92,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-1.0,10,-4.6,10.0,2024.0,10.0
2008-01-01T21:00+00:00,5805,,,347.0,10.0,301.0,10.0,0.5,10.0,2.4,10.0,997.4,10.0,,,92,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-0.8,10,-2.7,10.0,2200.0,10.0
2008-01-01T22:00+00:00,5805,,,325.0,10.0,304.0,10.0,0.7,10.0,2.5,10.0,997.2,10.0,,,90,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-1.2,10,-5.9,10.0,2249.0,10.0
2008-01-01T23:00+00:00,5805,,,329.0,10.0,311.0,10.0,1.0,10.0,3.1,10.0,997.3,10.0,,,92,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-2.2,10,-7.7,10.0,2353.0,10.0
2008-01-02T00:00+00:00,5805,,,340.0,10.0,321.0,10.0,0.8,10.0,2.6,10.0,997.3,10.0,,,92,10,0.0,10,1.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-1.8,10,-4.0,10.0,7.0,10.0
2008-01-02T01:00+00:00,5805,,,323.0,10.0,323.0,10.0,1.4,10.0,2.8,10.0,997.3,10.0,,,92,10,0.0,10,40.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-1.4,10,-3.2,10.0,158.0,10.0
2008-01-02T02:00+00:00,5805,,,322.0,10.0,300.0,10.0,1.5,10.0,3.5,10.0,997.3,10.0,,,87,10,0.0,10,6.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-1.2,10,-2.1,10.0,230.0,10.0
2008-01-02T03:00+00:00,5805,,,322.0,10.0,310.0,10.0,1.9,10.0,4.1,10.0,997.2,10.0,,,87,10,0.0,10,3.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-1.3,10,-1.8,10.0,321.0,10.0
2008-01-02T04:00+00:00,5805,,,325.0,10.0,310.0,10.0,1.7,10.0,3.8,10.0,997.3,10.0,,,86,10,0.0,10,12.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-1.3,10,-1.8,10.0,403.0,10.0
2008-01-02T05:00+00:00,5805,,,327.0,10.0,322.0,10.0,1.7,10.0,3.3,10.0,997.3,10.0,,,88,10,0.1,10,53.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-1.5,10,-1.9,10.0,538.0,10.0
2008-01-02T06:00+00:00,5805,,,331.0,10.0,325.0,10.0,1.5,10.0,3.0,10.0,997.3,10.0,,,88,10,0.0,10,44.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-1.6,10,-2.0,10.0,613.0,10.0
2008-01-02T07:00+00:00,5805,,,330.0,10.0,318.0,10.0,1.7,10.0,3.6,10.0,997.1,10.0,,,88,10,0.1,10,34.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-1.5,10,-2.0,10.0,721.0,10.0
2008-01-02T08:00+00:00,5805,,,347.0,10.0,328.0,10.0,1.2,10.0,2.9,10.0,997.1,10.0,,,87,10,0.0,10,16.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-1.5,10,-1.9,10.0,813.0,10.0
2008-01-02T09:00+00:00,5805,,,1.0,10.0,332.0,10.0,0.9,10.0,2.4,10.0,997.2,10.0,,,88,10,0.2,10,53.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-1.4,10,-1.7,10.0,910.0,10.0
2008-01-02T10:00+00:00,5805,,,350.0,10.0,347.0,10.0,0.7,10.0,2.1,10.0,996.9,10.0,,,86,10,0.0,10,23.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-1.1,10,-1.1,10.0,1001.0,10.0
2008-01-02T11:00+00:00,5805,,,3.0,10.0,359.0,10.0,0.8,10.0,2.4,10.0,996.4,10.0,,,82,10,0.0,10,7.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-0.8,10,-0.3,10.0,1112.0,10.0
2008-01-02T12:00+00:00,5805,,,16.0,10.0,344.0,10.0,0.4,10.0,2.0,10.0,996.0,10.0,,,82,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-0.7,10,-0.4,10.0,1222.0,10.0
2008-01-02T13:00+00:00,5805,,,67.0,10.0,114.0,10.0,0.8,10.0,2.7,10.0,995.6,10.0,,,83,10,0.0,10,1.0,10,,,0.0,10,0.0,,,10.0,0.7,,,10.0,2.4,10.0,-0.6,10,-0.6,10.0,1356.0,10.0
2008-01-02T14:00+00:00,5805,,,47.0,10.0,52.0,10.0,1.3,10.0,3.1,10.0,995.6,10.0,,,85,10,0.0,10,0.0,10,,,0.0,10,0.1,,,10.0,0.7,,,10.0,2.4,10.0,-0.6,10,-0.6,10.0,1456.0,10.0
2008-01-02T15:00+00:00,5805,,,39.0,10.0,43.0,10.0,1.8,10.0,3.5,10.0,995.5,10.0,,,87,10,0.0,10,0.0,10,,,0.0,10,0.1,,,10.0,0.7,,,10.0,2.4,10.0,-0.9,10,-1.2,10.0,1557.0,10.0
2008-01-02T16:00+00:00,5805,,,38.0,10.0,54.0,10.0,1.8,10.0,3.7,10.0,995.4,10.0,,,88,10,0.0,10,0.0,10,,,0.0,10,0.1,,,10.0,0.7,,,10.0,2.4,10.0,-1.1,10,-1.8,10.0,1700.0,10.0
2008-01-02T17:00+00:00,5805,,,89.0,10.0,135.0,10.0,1.3,10.0,3.1,10.0,995.0,10.0,,,88,10,0.0,10,0.0,10,,,0.0,10,0.1,,,10.0,0.7,,,10.0,2.4,10.0,-1.2,10,-1.7,10.0,1726.0,10.0
2008-01-02T18:00+00:00,5805,,,108.0,10.0,94.0,10.0,1.7,10.0,4.3,10.0,994.8,10.0,,,89,10,0.0,10,0.0,10,,,0.0,10,0.1,,,10.0,0.8,,,10.0,2.4,10.0,-1.1,10,-1.7,10.0,1855.0,10.0
2008-01-02T19:00+00:00,5805,,,112.0,10.0,128.0,10.0,1.6,10.0,3.8,10.0,994.5,10.0,,,90,10,0.0,10,0.0,10,,,0.0,10,0.1,,,10.0,0.8,,,10.0,2.4,10.0,-1.4,10,-1.6,10.0,2000.0,10.0
2008-01-02T20:00+00:00,5805,,,113.0,10.0,144.0,10.0,1.6,10.0,4.5,10.0,994.1,10.0,,,90,10,0.0,10,0.0,10,,,0.0,10,0.1,,,10.0,0.8,,,10.0,2.4,10.0,-1.4,10,-1.7,10.0,2059.0,10.0
2008-01-02T21:00+00:00,5805,,,115.0,10.0,128.0,10.0,2.3,10.0,5.6,10.0,993.7,10.0,,,90,10,0.0,10,0.0,10,,,0.0,10,0.1,,,10.0,0.8,,,10.0,2.4,10.0,-1.5,10,-2.0,10.0,2127.0,10.0
2008-01-02T22:00+00:00,5805,,,113.0,10.0,119.0,10.0,2.6,10.0,6.2,10.0,993.4,10.0,,,90,10,0.0,10,0.0,10,,,0.0,10,0.1,,,10.0,0.8,,,10.0,2.4,10.0,-1.6,10,-2.3,10.0,2232.0,10.0
2008-01-02T23:00+00:00,5805,,,101.0,10.0,121.0,10.0,3.1,10.0,6.2,10.0,993.1,10.0,,,90,10,0.0,10,0.0,10,,,0.0,10,0.1,,,10.0,0.8,,,10.0,2.4,10.0,-1.6,10,-2.2,10.0,2324.0,10.0
2008-01-03T00:00+00:00,5805,,,106.0,10.0,131.0,10.0,3.0,10.0,6.3,10.0,992.5,10.0,,,86,10,0.0,10,0.0,10,,,0.0,10,0.1,,,10.0,0.8,,,10.0,2.4,10.0,-1.3,10,-2.3,10.0,20.0,10.0
2008-01-03T01:00+00:00,5805,,,114.0,10.0,117.0,10.0,3.5,10.0,8.0,10.0,992.5,10.0,,,87,10,0.0,10,0.0,10,,,0.0,10,0.1,,,10.0,0.8,,,10.0,2.4,10.0,-1.6,10,-2.4,10.0,123.0,10.0
2008-01-03T02:00+00:00,5805,,,112.0,10.0,136.0,10.0,4.1,10.0,8.3,10.0,992.0,10.0,,,82,10,0.0,10,0.0,10,,,0.0,10,0.1,,,10.0,0.8,,,10.0,2.4,10.0,-1.6,10,-2.9,10.0,256.0,10.0
2008-01-03T03:00+00:00,5805,,,121.0,10.0,123.0,10.0,4.4,10.0,9.4,10.0,991.6,10.0,,,80,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-1.9,10,-3.0,10.0,339.0,10.0
2008-01-03T04:00+00:00,5805,,,122.0,10.0,131.0,10.0,4.6,10.0,9.7,10.0,991.6,10.0,,,84,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-2.6,10,-3.6,10.0,408.0,10.0
2008-01-03T05:00+00:00,5805,,,113.0,10.0,122.0,10.0,3.8,10.0,9.1,10.0,991.8,10.0,,,79,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-2.0,10,-3.7,10.0,553.0,10.0
2008-01-03T06:00+00:00,5805,,,118.0,10.0,123.0,10.0,5.0,10.0,10.7,10.0,992.1,10.0,,,77,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-1.8,10,-3.1,10.0,635.0,10.0
2008-01-03T07:00+00:00,5805,,,115.0,10.0,117.0,10.0,4.6,10.0,9.6,10.0,992.4,10.0,,,80,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-1.9,10,-2.9,10.0,729.0,10.0
2008-01-03T08:00+00:00,5805,,,117.0,10.0,131.0,10.0,4.8,10.0,10.6,10.0,992.9,10.0,,,84,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-1.5,10,-2.7,10.0,829.0,10.0
2008-01-03T09:00+00:00,5805,,,127.0,10.0,118.0,10.0,4.4,10.0,10.6,10.0,993.4,10.0,,,85,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-1.2,10,-2.0,10.0,940.0,10.0
2008-01-03T10:00+00:00,5805,,,122.0,10.0,134.0,10.0,4.8,10.0,11.9,10.0,993.4,10.0,,,85,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-1.2,10,-1.1,10.0,1042.0,10.0
2008-01-03T11:00+00:00,5805,,,123.0,10.0,125.0,10.0,4.7,10.0,13.3,10.0,993.1,10.0,,,87,10,0.0,10,0.0,10,,,0.0,10,0.1,,,10.0,0.8,,,10.0,2.4,10.0,-1.3,10,-1.2,10.0,1145.0,10.0
2008-01-03T12:00+00:00,5805,,,118.0,10.0,111.0,10.0,5.2,10.0,12.6,10.0,992.7,10.0,,,88,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-1.5,10,-1.4,10.0,1242.0,10.0
2008-01-03T13:00+00:00,5805,,,121.0,10.0,146.0,10.0,5.6,10.0,13.8,10.0,992.5,10.0,,,84,10,0.0,10,0.0,10,,,0.0,10,0.1,,,10.0,0.8,,,10.0,2.4,10.0,-1.3,10,-1.3,10.0,1349.0,10.0
2008-01-03T14:00+00:00,5805,,,125.0,10.0,129.0,10.0,4.9,10.0,11.9,10.0,992.6,10.0,,,81,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-1.4,10,-1.5,10.0,1415.0,10.0
2008-01-03T15:00+00:00,5805,,,128.0,10.0,114.0,10.0,4.9,10.0,13.6,10.0,992.3,10.0,,,82,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-1.8,10,-1.9,10.0,1537.0,10.0
2008-01-03T16:00+00:00,5805,,,121.0,10.0,141.0,10.0,5.9,10.0,13.0,10.0,992.3,10.0,,,84,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-2.2,10,-2.3,10.0,1623.0,10.0
2008-01-03T17:00+00:00,5805,,,122.0,10.0,135.0,10.0,5.2,10.0,12.4,10.0,992.8,10.0,,,84,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-2.6,10,-2.6,10.0,1709.0,10.0
2008-01-03T18:00+00:00,5805,,,116.0,10.0,147.0,10.0,5.7,10.0,13.3,10.0,992.8,10.0,,,86,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.1,10,-3.1,10.0,1829.0,10.0
2008-01-03T19:00+00:00,5805,,,115.0,10.0,123.0,10.0,6.4,10.0,14.0,10.0,992.8,10.0,,,87,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.4,10,-3.3,10.0,1953.0,10.0
2008-01-03T20:00+00:00,5805,,,117.0,10.0,112.0,10.0,6.8,10.0,14.9,10.0,993.1,10.0,,,88,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.5,10,-3.5,10.0,2039.0,10.0
2008-01-03T21:00+00:00,5805,,,116.0,10.0,130.0,10.0,6.6,10.0,14.0,10.0,992.8,10.0,,,90,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.8,10,-3.8,10.0,2101.0,10.0
2008-01-03T22:00+00:00,5805,,,119.0,10.0,122.0,10.0,6.4,10.0,14.0,10.0,992.7,10.0,,,91,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.9,10,-3.9,10.0,2223.0,10.0
2008-01-03T23:00+00:00,5805,,,120.0,10.0,119.0,10.0,5.6,10.0,12.7,10.0,992.8,10.0,,,91,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.8,10,-3.8,10.0,2329.0,10.0
2008-01-04T00:00+00:00,5805,,,116.0,10.0,114.0,10.0,5.8,10.0,13.9,10.0,992.8,10.0,,,92,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.7,10,-3.7,10.0,49.0,10.0
2008-01-04T01:00+00:00,5805,,,116.0,10.0,103.0,10.0,5.4,10.0,13.1,10.0,992.9,10.0,,,91,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.6,10,-3.6,10.0,145.0,10.0
2008-01-04T02:00+00:00,5805,,,118.0,10.0,142.0,10.0,5.9,10.0,12.3,10.0,993.0,10.0,,,91,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.4,10,-3.5,10.0,219.0,10.0
2008-01-04T03:00+00:00,5805,,,118.0,10.0,135.0,10.0,5.4,10.0,12.3,10.0,993.0,10.0,,,90,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.2,10,-3.3,10.0,324.0,10.0
2008-01-04T04:00+00:00,5805,,,119.0,10.0,153.0,10.0,4.9,10.0,12.1,10.0,993.2,10.0,,,89,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.2,10,-3.2,10.0,458.0,10.0
2008-01-04T05:00+00:00,5805,,,113.0,10.0,107.0,10.0,5.9,10.0,12.1,10.0,993.7,10.0,,,88,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.2,10,-3.2,10.0,522.0,10.0
2008-01-04T06:00+00:00,5805,,,114.0,10.0,126.0,10.0,5.6,10.0,12.9,10.0,994.2,10.0,,,88,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.3,10,-3.3,10.0,619.0,10.0
2008-01-04T07:00+00:00,5805,,,111.0,10.0,119.0,10.0,5.5,10.0,12.4,10.0,994.5,10.0,,,88,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.5,10,-3.4,10.0,716.0,10.0
2008-01-04T08:00+00:00,5805,,,110.0,10.0,104.0,10.0,5.8,10.0,12.1,10.0,994.9,10.0,,,87,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.5,10,-3.4,10.0,831.0,10.0
2008-01-04T09:00+00:00,5805,,,111.0,10.0,99.0,10.0,4.9,10.0,10.8,10.0,995.2,10.0,,,86,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.3,10,-3.4,10.0,949.0,10.0
2008-01-04T10:00+00:00,5805,,,122.0,10.0,143.0,10.0,4.6,10.0,13.2,10.0,995.3,10.0,,,85,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.3,10,-3.0,10.0,1056.0,10.0
2008-01-04T11:00+00:00,5805,,,118.0,10.0,115.0,10.0,5.0,10.0,14.3,10.0,995.3,10.0,,,83,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.2,10,-2.9,10.0,1149.0,10.0
2008-01-04T12:00+00:00,5805,,,108.0,10.0,89.0,10.0,5.3,10.0,12.0,10.0,995.1,10.0,,,84,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.3,10,-3.0,10.0,1227.0,10.0
2008-01-04T13:00+00:00,5805,,,109.0,10.0,107.0,10.0,5.1,10.0,11.7,10.0,995.0,10.0,,,86,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-3.6,10,-3.4,10.0,1331.0,10.0
2008-01-04T14:00+00:00,5805,,,113.0,10.0,130.0,10.0,5.6,10.0,13.7,10.0,995.4,10.0,,,87,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-4.0,10,-3.8,10.0,1404.0,10.0
2008-01-04T15:00+00:00,5805,,,106.0,10.0,109.0,10.0,5.0,10.0,11.9,10.0,995.9,10.0,,,87,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-4.4,10,-4.2,10.0,1501.0,10.0
2008-01-04T16:00+00:00,5805,,,107.0,10.0,124.0,10.0,5.4,10.0,12.2,10.0,995.9,10.0,,,87,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-4.5,10,-4.4,10.0,1649.0,10.0
2008-01-04T17:00+00:00,5805,,,107.0,10.0,107.0,10.0,4.8,10.0,11.3,10.0,996.4,10.0,,,87,10,0.0,10,0.0,10,,,0.0,10,0.0,,,10.0,0.8,,,10.0,2.4,10.0,-4.7,10,-4.5,10.0,1745.0,10.0
2008-01-04T18:00+00:00,5805,,,108.0,10.0,102.0,10.0,5.4,10.0,13.6,10.0,996.7,10.0,,,87,10,0.0,10,0.0,10,,,0.0,10,-0.1,,,10.0,0.8,,,10.0,2.4,10.0,-4.9,10,-4.8,10.0,1851.0,10.0
2008-01-04T19:00+00:00,5805,,,106.0,10.0,131.0,10.0,4.9,10.0,11.7,10.0,996.9,10.0,,,87,10,0.0,10,0.0,10,,,0.0,10,-0.1,,,10.0,0.8,,,10.0,2.4,10.0,-4.9,10,-4.8,10.0,1938.0,10.0
2008-01-04T20:00+00:00,5805,,,106.0,10.0,138.0,10.0,4.2,10.0,10.2,10.0,997.0,10.0,,,85,10,0.0,10,0.0,10,,,0.0,10,-0.1,,,10.0,0.8,,,10.0,2.4,10.0,-4.9,10,-4.8,10.0,2059.0,10.0
2008-01-04T21:00+00:00,5805,,,106.0,10.0,101.0,10.0,4.4,10.0,10.8,10.0,997.0,10.0,,,85,10,0.0,10,0.0,10,,,0.0,10,-0.1,,,10.0,0.7,,,10.0,2.4,10.0,-5.1,10,-5.0,10.0,2159.0,10.0
2008-01-04T22:00+00:00,5805,,,109.0,10.0,115.0,10.0,4.5,10.0,11.1,10.0,996.9,10.0,,,85,10,0.0,10,0.0,10,,,0.0,10,-0.1,,,10.0,0.7,,,10.0,2.4,10.0,-5.3,10,-5.2,10.0,2228.0,10.0
2008-01-04T23:00+00:00,5805,,,105.0,10.0,125.0,10.0,4.6,10.0,13.7,10.0,996.6,10.0,,,84,10,0.0,10,0.0,10,,,0.0,10,-0.1,,,10.0,0.7,,,10.0,2.4,10.0,-5.3,10,-5.2,10.0,2338.0,10.0
2008-01-05T00:00+00:00,5805,,,107.0,10.0,110.0,10.0,5.5,10.0,13.1,10.0,996.2,10.0,,,85,10,0.0,10,0.0,10,,,0.0,10,-0.1,,,10.0,0.7,,,10.0,2.4,10.0,-5.5,10,-5.4,10.0,41.0,10.0
2008-01-05T01:00+00:00,5805,,,105.0,10.0,102.0,10.0,5.6,10.0,14.5,10.0,996.0,10.0,,,86,10,0.0,10,0.0,10,,,0.0,10,-0.1,,,10.0,0.7,,,10.0,2.4,10.0,-5.9,10,-5.8,10.0,117.0,10.0
